sequence_id,prompt,n_frames,mm_mae,mm_rmse,mm_dtw_mae,mm_pearson_r,mm_r2,kin_mae,kin_rmse,kin_dtw_mae,kin_pearson_r,kin_r2,kin_timing_s,mm_timing_s
Simultaneously_walking_and_Playing_handsome_clip1,simultaneously walking and playing handsome,167,0.015068234875798225,0.02676248922944069,0.015068234875798225,-7.643594202022541e-09,-25499.982421875,0.018078474327921867,0.03077307716012001,0.018078474327921867,0.0,-70271.484375,0.21350195799823268,0.05637433299853001
walking_during_Press_your_fingers_2_clip1,walking during press your fingers,32,0.015072657726705074,0.025034043937921524,0.015072657726705074,0.0,-2609.52783203125,0.017307190224528313,0.026442229747772217,0.017307190224528313,0.0,-18058.263671875,0.05776220799816656,0.06515041599050164
walking_during_Removing_the_hat_clip1,walking during removing the hat,149,0.015092212706804276,0.024967491626739502,0.015092212706804276,3.95671095887451e-09,-18258.18359375,0.018322309479117393,0.027530264109373093,0.018322309479117393,0.0,-54328.5234375,0.156801875000383,0.06139770800655242
Simultaneously_standing_and_Kicking_1_clip1,simultaneously standing and kicking,183,0.015099485404789448,0.02611587569117546,0.015099486336112022,2.4998556114042003e-08,-21349.416015625,0.01803487166762352,0.028961148113012314,0.01803487166762352,0.0,-75103.7734375,0.2296150000001944,0.05289370799437165
walking_and_Thumbs_Up_at_the_same_time_clip1,walking and thumbs up at the same time,200,0.015109601430594921,0.026575341820716858,0.015109600499272346,-2.546428845562332e-09,-27189.427734375,0.018124425783753395,0.02930109016597271,0.018124425783753395,0.0,-71029.765625,0.2623180830014462,0.062012499998672865
walking_and_Rowing_at_the_same_time_1_clip1,walking and rowing at the same time,186,0.01511481124907732,0.026572300121188164,0.015114812180399895,-4.046044388417158e-09,-24059.708984375,0.019152730703353882,0.03148037940263748,0.019152730703353882,0.0,-69667.0859375,0.21712216599917156,0.038441874989075586
Number_2_during_sitting_clip1,number 2 during sitting,152,0.015152407810091972,0.025738004595041275,0.015152407810091972,1.5548616616456457e-08,-463827.8125,0.01248740591108799,0.01518944464623928,0.01248740591108799,0.0,-619335.625,0.13567116699982762,0.044875332998344675
standing_while_Angry_clip1,standing while angry,193,0.015163852833211422,0.02734333835542202,0.015163851901888847,-5.22524079560327e-10,-32058.552734375,0.014884093776345253,0.024936003610491753,0.014884093776345253,0.0,-85778.3359375,0.2375604589979048,0.037944916999549605
sitting_and_Snoring_while_sleeping_at_the_same_time_clip1,sitting and snoring while sleeping at the same time,153,0.015205507166683674,0.02479209005832672,0.01520550437271595,2.7948470204819387e-09,-77259.875,0.012435668148100376,0.015145810320973396,0.012435668148100376,0.0,-144833.40625,0.20975366700076847,0.05638566700508818
Number_12_during_standing_clip1,number 12 during standing,181,0.015213634818792343,0.02614469639956951,0.015213634818792343,7.517733102702095e-09,-32070.546875,0.012952381744980812,0.015964986756443977,0.012952381744980812,0.0,-127038.0,0.17992066700003306,0.057518208006513305
Simultaneously_Drink_water_and_walking_clip1,simultaneously drink water and walking,248,0.015239907428622246,0.026980755850672722,0.015239907428622246,1.3668994824911351e-09,-26392.771484375,0.019048528745770454,0.031974148005247116,0.019048528745770454,0.0,-80653.859375,0.21926333300007173,0.0658083330054069
Number_6_during_sitting_1_clip1,number 6 during sitting,171,0.015244229696691036,0.02601814456284046,0.015244229696691036,1.180609388029552e-09,-23234.646484375,0.012716628611087799,0.015489805489778519,0.012716628611087799,0.0,-79323.7421875,0.14790354199999456,0.061629874995560385
Number_6_during_sitting_clip1,number 6 during sitting,191,0.015257480554282665,0.025900062173604965,0.015257480554282665,4.8129770391369675e-08,-69799.2734375,0.012644950300455093,0.015414374880492687,0.012644950300455093,0.0,-181281.234375,0.17149791699989692,0.06101087499700952
walking_during_Victory_dunk._clip1,walking during victory dunk.,204,0.015283703804016113,0.026997972279787064,0.015283703804016113,1.0529292993055606e-08,-17826.150390625,0.01931401714682579,0.03227303922176361,0.01931401714682579,0.0,-82217.765625,0.26040808399920934,0.060633000000962056
walking_while_Running_in_place_clip1,walking while running in place,256,0.01530081033706665,0.02866942249238491,0.01530081033706665,3.5802413811403255e-10,-28991.765625,0.019401349127292633,0.0336487852036953,0.019401349127292633,0.0,-85225.8203125,0.3262334999999439,0.058630915998946875
Number_3_during_standing_1_clip1,number 3 during standing,153,0.01539089996367693,0.026440449059009552,0.01539089996367693,-4.185823687663515e-09,-553588.6875,0.012488760985434055,0.015203696675598621,0.012488760985434055,0.0,-694439.6875,0.14706145800005288,0.062428000004729256
walking_during_Press_your_fingers_1_clip1,walking during press your fingers,232,0.015410023741424084,0.026764024049043655,0.015410025604069233,-5.892371035542965e-09,-10941.56640625,0.020769651979207993,0.03412175551056862,0.020769651979207993,0.0,-74968.2421875,0.28608045800137916,0.043863749990123324
Crossed_Arms_while_walking_1_clip1,crossed arms while walking,180,0.015410607680678368,0.027243489399552345,0.015410608612000942,-5.425952132043221e-09,-26745.46484375,0.019625961780548096,0.032626911997795105,0.019625961780548096,0.0,-66925.890625,0.1694289580000259,0.05556458300270606
Simultaneously_walking_and_Hat_Throwing_clip1,simultaneously walking and hat throwing,256,0.015416166745126247,0.028498349711298943,0.015416164882481098,7.441484650705377e-10,-25411.53515625,0.020140742883086205,0.035341814160346985,0.020140742883086205,0.0,-94509.84375,0.27578408300178126,0.05750204200739972
Unscrewing_bottle_caps_during_walking_clip1,unscrewing bottle caps during walking,256,0.015420312061905861,0.028339244425296783,0.015420312061905861,-2.659013231820495e-09,-11533.4580078125,0.019454458728432655,0.03381633758544922,0.019454458728432655,0.0,-83598.609375,0.3437591660003818,0.06252770799619611
Squat_during_standing_clip1,squat during standing,83,0.015429108403623104,0.028547732159495354,0.015429108403623104,-4.36473301945739e-09,-13152.6796875,0.016992654651403427,0.029774827882647514,0.016992654651403427,0.0,-37115.70703125,0.13239624999914668,0.062278500001411885
walking_and_Holding_things_in_your_hands_at_the_same_time_clip1,walking and holding things in your hands at the same time,145,0.015430210158228874,0.027471011504530907,0.015430211089551449,-2.758563155680349e-09,-18513.30859375,0.018572118133306503,0.03129379078745842,0.018572118133306503,0.0,-50805.546875,0.1820967079984257,0.05824354199285153
Unscrewing_bottle_caps_during_walking_clip1,unscrewing bottle caps during walking,256,0.015436219051480293,0.02838761731982231,0.015436220914125443,1.3122587461111834e-09,-11360.796875,0.019579458981752396,0.03396078571677208,0.019579458981752396,0.0,-82289.2890625,0.3437591660003818,0.056496541990782134
Simultaneously_Swimming_and_walking_clip1,simultaneously swimming and walking,191,0.015444443561136723,0.028432821854948997,0.015444444492459297,8.310559351798474e-09,-22886.39453125,0.019028691574931145,0.032312896102666855,0.019028691574931145,0.0,-68403.0390625,0.18730487499988158,0.0580140000092797
Riding_a_Carriage_while_standing_clip1,riding a carriage while standing,192,0.015444704331457615,0.027713431045413017,0.015444704331457615,8.715382193713594e-09,-20342.33984375,0.019663169980049133,0.03315245360136032,0.019663169980049133,0.0,-76307.6015625,0.18649137500005963,0.05544312499114312
Simultaneously_walking_and_Hat_Throwing_clip1,simultaneously walking and hat throwing,256,0.015448959544301033,0.028375454246997833,0.015448960475623608,-1.0156037788533467e-08,-24603.802734375,0.02029171586036682,0.035515982657670975,0.02029171586036682,0.0,-92172.1953125,0.27578408300178126,0.056861374992877245
walking_during_Shaking_Hands_clip1,walking during shaking hands,167,0.015468246303498745,0.02842780202627182,0.015468246303498745,-1.0602654754165997e-08,-18473.13671875,0.019187653437256813,0.03313019499182701,0.019187653437256813,0.0,-68667.90625,0.2150606670002162,0.0654331660043681
standing_while_Bowling_clip1,standing while bowling,181,0.015473864041268826,0.026874152943491936,0.015473864041268826,-2.725490666488639e-10,-20135.654296875,0.019872315227985382,0.03313843533396721,0.019872315227985382,0.0,-62003.45703125,0.20523649999813642,0.06308858400734607
sitting_and_Calling_at_the_same_time_2_clip1,sitting and calling at the same time,256,0.015479685738682747,0.028013182803988457,0.015479686670005322,-5.444301454105016e-09,-37591.37890625,0.01542417611926794,0.02575632743537426,0.01542417611926794,0.0,-97204.0703125,0.318060500001593,0.06093279100605287
walking_during_Driving_clip1,walking during driving,207,0.015492147766053677,0.02859300747513771,0.015492147766053677,-7.876868934886261e-09,-16539.119140625,0.020138200372457504,0.034812793135643005,0.020138200372457504,0.0,-64048.9921875,0.22025287500218838,0.06251008300750982
walking_during_Hand_touches_neck_1_clip1,walking during hand touches neck,176,0.015507633797824383,0.02770405262708664,0.015507633797824383,3.159243533445988e-09,-17350.552734375,0.019670559093356133,0.03285544738173485,0.019670559093356133,0.0,-61598.9921875,0.2293669589998899,0.06478783400962129
sitting_and_Calling_at_the_same_time_2_clip1,sitting and calling at the same time,256,0.015518899075686932,0.028068771585822105,0.015518899075686932,2.931919151905049e-09,-37596.26171875,0.01537493895739317,0.025684332475066185,0.01537493895739317,0.0,-97218.015625,0.318060500001593,0.06000425000092946
Rock_Climbing_while_sitting_1_clip1,rock climbing while sitting,133,0.015522468835115433,0.02710605412721634,0.015522468835115433,-7.601044238469967e-09,-17445.017578125,0.020692128688097,0.03413356840610504,0.020692128688097,0.0,-48819.01953125,0.12868145799984632,0.05538795799657237
walking_and_Listen_to_music_at_the_same_time_clip1,walking and listen to music at the same time,185,0.015532451681792736,0.026843877509236336,0.015532451681792736,1.3579837698785013e-08,-22356.384765625,0.018688080832362175,0.031400784850120544,0.018688080832362175,0.0,-64084.1953125,0.24792258299930836,0.05885474999377038
Number_4_during_standing_clip1,number 4 during standing,151,0.01553576160222292,0.026725957170128822,0.01553576160222292,-4.939582964880174e-09,-289895.4375,0.01254316233098507,0.015294190496206284,0.01254316233098507,0.0,-483328.53125,0.14965833299993392,0.06682262499816716
walking_during_Press_your_fingers_2_clip2,walking during press your fingers,206,0.015544085763394833,0.027261605486273766,0.015544085763394833,-3.3625144890692127e-09,-9923.85546875,0.021452829241752625,0.03561528027057648,0.021452829241752625,0.0,-70075.40625,0.22882466599912732,0.039286667000851594
Number_4_during_standing_1_clip1,number 4 during standing,153,0.015569351613521576,0.026809222996234894,0.015569350682199001,-3.089465128169877e-09,-448533.09375,0.012501148506999016,0.015220882371068,0.012501148506999016,0.0,-543852.125,0.15102987500017662,0.054694457998266444
Hat_Throwing_and_walking_at_the_same_time_clip1,hat throwing and walking at the same time,256,0.015575436875224113,0.02763569913804531,0.015575436875224113,-9.298840808469322e-09,-29898.580078125,0.01920238323509693,0.031616903841495514,0.01920238323509693,0.0,-89131.2890625,0.2729416660001789,0.05702045900397934
Rock_Paper_Scissors_and_walking_at_the_same_time_1_clip1,rock paper scissors and walking at the same time,138,0.015586967580020428,0.02847071923315525,0.015586967580020428,-6.927262097278231e-10,-17408.078125,0.01966177113354206,0.034145429730415344,0.01966177113354206,0.0,-55754.09375,0.10800941600018632,0.05573733399796765
Simultaneously_Side_Kick_and_standing_clip1,simultaneously side kick and standing,131,0.015596093609929085,0.028321722522377968,0.015596093609929085,-3.6424492311226686e-09,-14450.9609375,0.018819967284798622,0.03258739411830902,0.018819967284798622,0.0,-53026.8046875,0.12509224999985236,0.05652274999010842
Number_8_and_sitting_at_the_same_time_clip1,number 8 and sitting at the same time,150,0.015618186444044113,0.026101740077137947,0.015618186444044113,-5.988313400706602e-09,-132422.828125,0.01245840173214674,0.015148038975894451,0.01245840173214674,0.0,-225075.59375,0.12754020800002763,0.054986083996482193
walking_while_Running_in_place_clip1,walking while running in place,256,0.01562569849193096,0.02955162525177002,0.015625694766640663,-9.419329316529002e-09,-28346.0859375,0.02021767944097519,0.03559119999408722,0.02021767944097519,0.0,-83341.3359375,0.3262334999999439,0.056817832999513485
walking_while_Buying_Tickets_clip1,walking while buying tickets,233,0.01565835066139698,0.030990641564130783,0.01565835252404213,-1.1356602769296842e-08,-24104.24609375,0.02034522220492363,0.03693195432424545,0.02034522220492363,0.0,-81943.53125,0.304651250000461,0.05810300000302959
walking_during_Sit_down_clip1,walking during sit down,147,0.01568099670112133,0.027820531278848648,0.01568099670112133,7.109184352316333e-09,-16023.6640625,0.01833702065050602,0.030092738568782806,0.01833702065050602,0.0,-52821.40625,0.17518320799717912,0.051380333010456525
walking_during_Swapping_Seats_clip1,walking during swapping seats,194,0.015706993639469147,0.027557967230677605,0.015706993639469147,-7.491398612557987e-10,-9285.5,0.018719272688031197,0.03116096928715706,0.018719272688031197,0.0,-71989.4375,0.2341121249992284,0.061613625002792105
sitting_while_Hop_with_both_feet_clip1,sitting while hop with both feet,93,0.01571732945740223,0.02801869809627533,0.01571732945740223,1.1638348063058856e-09,-14854.1708984375,0.01980583183467388,0.03294338285923004,0.01980583183467388,0.0,-39480.35546875,0.12791404199742828,0.06020508400979452
walking_during_Cooking_rice_clip1,walking during cooking rice,172,0.015754634514451027,0.02779175341129303,0.015754634514451027,-4.966409949958006e-09,-10383.263671875,0.020320340991020203,0.03439898043870926,0.020320340991020203,0.0,-67386.1484375,0.2240079160001187,0.058992042002500966
Simultaneously_standing_and_Kicking_clip1,simultaneously standing and kicking,172,0.015773102641105652,0.02891472727060318,0.0157731045037508,-7.921251155007525e-11,-19397.419921875,0.018945688381791115,0.033316317945718765,0.018945688381791115,0.0,-72179.390625,0.34913012500010154,0.05603570899984334
Simultaneously_walking_and_Taking_pictures_clip1,simultaneously walking and taking pictures,251,0.01578887365758419,0.027456719428300858,0.01578887179493904,1.6193310026224594e-09,-27127.384765625,0.019943850114941597,0.033368900418281555,0.019943850114941597,0.0,-76820.2890625,0.28577866700288723,0.048678249993827194
walking_and_shrug_at_the_same_time_clip1,walking and shrug at the same time,185,0.015813712030649185,0.026938097551465034,0.015813710168004036,-1.5982886125698315e-09,-22277.46875,0.018986307084560394,0.030054571107029915,0.018986307084560394,0.0,-65413.203125,0.20844783400025335,0.05972979200305417
Hand_touches_armpit_and_walking_at_the_same_time_clip1,hand touches armpit and walking at the same time,228,0.01581422984600067,0.028335031121969223,0.01581422984600067,1.901623081224102e-09,-28733.44921875,0.019962629303336143,0.03381367027759552,0.019962629303336143,0.0,-80681.3359375,0.19500187499988897,0.05657420799252577
walking_and_Rocket_Launch_at_the_same_time_clip1,walking and rocket launch at the same time,256,0.015838569030165672,0.031099660322070122,0.015838569030165672,-1.6248344336666776e-10,-24138.08984375,0.019900979474186897,0.035738781094551086,0.019900979474186897,0.0,-75906.453125,0.2615182500012452,0.05504516699875239
walking_and_Rocket_Launch_at_the_same_time_clip1,walking and rocket launch at the same time,256,0.015857795253396034,0.031093435361981392,0.015857795253396034,3.1363147634522193e-09,-23575.849609375,0.020066261291503906,0.035987090319395065,0.020066261291503906,0.0,-74458.2109375,0.2615182500012452,0.0587892909970833
Simultaneously_walking_and_Signing_a_contract_clip1,simultaneously walking and signing a contract,231,0.01589786633849144,0.029471414163708687,0.01589786820113659,-1.7678620789496335e-09,-25878.37890625,0.019684521481394768,0.034552451223134995,0.019684521481394768,0.0,-88723.265625,0.28259754100145074,0.037706957999034785
Take_off_your_jacket_and_walking_at_the_same_time_clip1,take off your jacket and walking at the same time,256,0.01589907333254814,0.028666771948337555,0.01589907333254814,-1.2181719633019839e-08,-25472.208984375,0.020335908979177475,0.03520556539297104,0.020335908979177475,0.0,-83176.5859375,0.3582507920000353,0.06124266599363182
sitting_and_Butt_Kick_at_the_same_time_3_clip1,sitting and butt kick at the same time,134,0.015908315777778625,0.028426986187696457,0.015908315777778625,-6.119726503328593e-09,-24741.275390625,0.01854495331645012,0.03156328573822975,0.01854495331645012,0.0,-55442.6484375,0.17712933399889152,0.06723208400944714
Amusement_Park_Roller_Coaster_while_walking_1_clip1,amusement park roller coaster while walking,245,0.01592690870165825,0.028624188154935837,0.01592690870165825,3.4880647259427633e-09,-16643.330078125,0.01990550383925438,0.03476584330201149,0.01990550383925438,0.0,-89175.1875,0.2160687090000124,0.038386959000490606
Eating_ice_cream_during_walking_clip1,eating ice cream during walking,227,0.015933576971292496,0.028972633183002472,0.015933576971292496,9.14598441426051e-09,-17122.08984375,0.020695192739367485,0.0357661172747612,0.020695192739367485,0.0,-83137.3046875,0.19943995800008452,0.05131066600733902
Stomping_and_walking_at_the_same_time_clip1,stomping and walking at the same time,175,0.015974808484315872,0.029292400926351547,0.015974808484315872,-2.0572241687943915e-09,-25794.759765625,0.020319709554314613,0.03580451384186745,0.020319709554314613,0.0,-68475.046875,0.21407295799872372,0.062137540997355245
Horse_Riding_and_walking_at_the_same_time_1_clip1,horse riding and walking at the same time,178,0.016037458553910255,0.030574213713407516,0.016037458553910255,1.4135652648405994e-09,-21554.1640625,0.021277697756886482,0.03816157579421997,0.021277697756886482,0.0,-61929.36328125,0.1743369169998914,0.062116999994032085
walking_while_Running_in_place_1_clip1,walking while running in place,256,0.016051141545176506,0.029005467891693115,0.016051141545176506,2.0875212669579923e-08,-29914.490234375,0.020288828760385513,0.03451536223292351,0.020288828760385513,0.0,-81159.984375,0.269307624999783,0.06565362500259653
Signing_a_contract_during_walking_clip1,signing a contract during walking,51,0.016094068065285683,0.029264049604535103,0.016094068065285683,1.7247372419149087e-09,-5567.9462890625,0.019965196028351784,0.03473218157887459,0.019965196028351784,0.0,-23690.111328125,0.06723020800018276,0.061349374998826534
Hand_gesture_to_indicate_flight_while_walking_clip1,hand gesture to indicate flight while walking,216,0.0160966869443655,0.029806964099407196,0.016096685081720352,-6.474079605744976e-10,-20801.38671875,0.02112659625709057,0.037116553634405136,0.02112659625709057,0.0,-65949.6640625,0.1867373340000995,0.05789083300624043
Simultaneously_Taking_off_the_headphones_and_walking_clip1,simultaneously taking off the headphones and walking,189,0.0160991121083498,0.030184246599674225,0.0160991121083498,-4.0999278971831643e-10,-24914.810546875,0.01973404921591282,0.035036347806453705,0.01973404921591282,0.0,-73891.4609375,0.16664383400029692,0.053418499999679625
Skipping_Rope_while_sitting_1_clip1,skipping rope while sitting,155,0.016124553978443146,0.03201952949166298,0.016124553978443146,-2.6580382339602693e-09,-25433.98828125,0.02041652239859104,0.03828902542591095,0.02041652239859104,0.0,-62301.01171875,0.21483829199860338,0.05337545801012311
Simultaneously_walking_and_Ice_Skating_1_clip1,simultaneously walking and ice skating,109,0.016169700771570206,0.027659770101308823,0.016169700771570206,2.748857852452602e-08,-14470.9521484375,0.020190661773085594,0.03277164325118065,0.020190661773085594,0.0,-41995.15234375,0.15113162499983446,0.04639237500668969
Simultaneously_walking_and_Kicking_clip1,simultaneously walking and kicking,234,0.01619425229728222,0.029908090829849243,0.01619425229728222,-7.837059889936882e-09,-22511.916015625,0.020787445828318596,0.03619594871997833,0.020787445828318596,0.0,-77783.2890625,0.2963732499993057,0.0619864580075955
Crossed_Arms_while_walking_clip1,crossed arms while walking,170,0.016228558495640755,0.030545268207788467,0.016228558495640755,-2.241659302626431e-09,-24411.423828125,0.02058756723999977,0.03688482567667961,0.02058756723999977,0.0,-63452.3515625,0.16945204200010267,0.05752175000088755
Rock_Paper_Scissors_and_walking_at_the_same_time_clip1,rock paper scissors and walking at the same time,239,0.01624474488198757,0.031814560294151306,0.01624474488198757,3.1588391902204194e-09,-25878.796875,0.020743319764733315,0.038225650787353516,0.020743319764733315,0.0,-83016.1796875,0.21238900000003014,0.050278417009394616
standing_during_Tennis_Racket_Swing_clip1,standing during tennis racket swing,110,0.016264600679278374,0.029084067791700363,0.016264600679278374,5.669154035103929e-09,-13517.4140625,0.02115463651716709,0.03631681576371193,0.02115463651716709,0.0,-46428.2578125,0.13940387500042561,0.06425983300141525
Horse_Riding_and_walking_at_the_same_time_clip1,horse riding and walking at the same time,256,0.016279146075248718,0.0302115585654974,0.016279146075248718,-2.90571944283613e-09,-24032.41015625,0.020600488409399986,0.03697212040424347,0.020600488409399986,0.0,-71502.3671875,0.26924045800001295,0.05774633299733978
Take_off_your_jacket_and_walking_at_the_same_time_clip1,take off your jacket and walking at the same time,256,0.016283560544252396,0.030544718727469444,0.016283562406897545,-1.5837312017374927e-10,-25245.86328125,0.02119157277047634,0.037903930991888046,0.02119157277047634,0.0,-82521.2109375,0.3582507920000353,0.05969054199522361
walking_and_Finger_touch_at_the_same_time_clip1,walking and finger touch at the same time,192,0.016323111951351166,0.028665442019701004,0.016323111951351166,6.661152740505827e-10,-26881.25,0.020939327776432037,0.03523336723446846,0.020939327776432037,0.0,-76115.9375,0.2412015000008978,0.06096616700233426
Press_your_fingers_during_walking_clip1,press your fingers during walking,245,0.016344277188181877,0.029684104025363922,0.016344277188181877,-1.4851137208893306e-08,-13836.5576171875,0.02169346995651722,0.037778448313474655,0.02169346995651722,0.0,-79336.15625,0.18186887499996374,0.060096165994764306
walking_while_Amusement_Park_Roller_Coaster_clip1,walking while amusement park roller coaster,208,0.016406521201133728,0.032358553260564804,0.016406521201133728,-6.208996428114233e-09,-10875.6181640625,0.02097088284790516,0.038996245712041855,0.02097088284790516,0.0,-78543.4609375,0.2502414580012555,0.06284025000059046
Taking_off_the_headphones_and_walking_at_the_same_time_clip1,taking off the headphones and walking at the same time,194,0.016407284885644913,0.035210758447647095,0.016407284885644913,1.2573656560377344e-09,-24742.55859375,0.020060043781995773,0.04034218192100525,0.020060043781995773,0.0,-68708.8046875,0.237177499999234,0.05479479099449236
walking_while_Cutting_hair_clip1,walking while cutting hair,175,0.01640954613685608,0.031056126579642296,0.01640954613685608,1.357223400333396e-08,-21795.341796875,0.021136242896318436,0.03781997784972191,0.021136242896318436,0.0,-64482.66796875,0.23224354199919617,0.05820425000274554
Take_off_your_jacket_and_walking_at_the_same_time_1_clip1,take off your jacket and walking at the same time,256,0.016428448259830475,0.03165742754936218,0.016428450122475624,-1.6678860514929283e-09,-24845.884765625,0.02182714082300663,0.039903536438941956,0.02182714082300663,0.0,-82517.375,0.35926608400041005,0.06288112499169074
Take_off_your_jacket_and_walking_at_the_same_time_1_clip1,take off your jacket and walking at the same time,256,0.0164321456104517,0.03161901980638504,0.0164321456104517,2.6324797897103736e-09,-25042.609375,0.02172769233584404,0.03970695286989212,0.02172769233584404,0.0,-82998.4140625,0.35926608400041005,0.05756133300019428
Grilling_and_walking_at_the_same_time_clip1,grilling and walking at the same time,256,0.0164650846272707,0.03113568387925625,0.0164650846272707,-7.649544997434532e-09,-30752.796875,0.019790777936577797,0.0362887941300869,0.019790777936577797,0.0,-85226.25,0.26134862499998235,0.06207991699920967
Goal_Shot_during_standing_clip1,goal shot during standing,155,0.016474803909659386,0.03355632349848747,0.016474803909659386,7.2299687070565e-11,-11129.3515625,0.02182767353951931,0.04216774180531502,0.02182767353951931,0.0,-51930.34375,0.15141541699995287,0.061359625004115514
Skipping_Rope_while_sitting_clip1,skipping rope while sitting,155,0.016476664692163467,0.032035961747169495,0.016476664692163467,-9.895504554657819e-11,-25129.033203125,0.02218313328921795,0.04069482162594795,0.02218313328921795,0.0,-61239.44140625,0.2017605420005566,0.06259404101001564
Laughing_loudly_during_walking_clip1,laughing loudly during walking,169,0.016629932448267937,0.030260492116212845,0.016629932448267937,1.013609862710041e-09,-14562.275390625,0.02171188034117222,0.03799501061439514,0.02171188034117222,0.0,-56391.64453125,0.1531576249999489,0.05974854200030677
Shopping_during_walking_clip1,shopping during walking,179,0.01667698845267296,0.04069875553250313,0.01667698659002781,1.2536973681420704e-09,-13494.5341796875,0.019447673112154007,0.04457785561680794,0.019447673112154007,0.0,-65980.5625,0.15234712499977832,0.055188958009239286
Simultaneously_walking_and_Gestures_clip1,simultaneously walking and gestures,222,0.01671462133526802,0.03090803325176239,0.01671462133526802,-1.0452107623848406e-08,-19010.05859375,0.020831292495131493,0.03666020184755325,0.020831292495131493,0.0,-71671.96875,0.2646621669991873,0.05847787500533741
walking_and_Finger_touch_at_the_same_time_1_clip1,walking and finger touch at the same time,206,0.016725363209843636,0.032808251678943634,0.016725365072488785,-1.3546177513035218e-09,-23121.166015625,0.021344037726521492,0.03996433690190315,0.021344037726521492,0.0,-67469.7109375,0.2578538329980802,0.06184249999932945
Number_12_during_standing_1_clip1,number 12 during standing,181,0.016729576513171196,0.032948534935712814,0.016729576513171196,-1.2211594402344872e-08,-12989.8046875,0.018209407106041908,0.03536812588572502,0.018209407106041908,0.0,-83640.8671875,0.17526445900011822,0.06146383300074376
Rocket_Launch_during_walking_clip1,rocket launch during walking,256,0.0167362280189991,0.03190618380904198,0.0167362280189991,-4.761149252630048e-09,-9901.8876953125,0.021228045225143433,0.03856837749481201,0.021228045225143433,0.0,-69328.171875,0.2520742079998399,0.06277387498994358
Twist_the_waist_and_walking_at_the_same_time_2_clip1,twist the waist and walking at the same time,179,0.016777656972408295,0.0407327301800251,0.016777656972408295,2.849109170810493e-09,-28175.408203125,0.01976819336414337,0.04491918906569481,0.01976819336414337,0.0,-67773.84375,0.21492575000229408,0.05607420900196303
Simultaneously_walking_and_Acting_like_a_baby_clip1,simultaneously walking and acting like a baby,203,0.016781575977802277,0.030062487348914146,0.016781574115157127,-1.537893923320155e-09,-24979.005859375,0.02163499779999256,0.037190940231084824,0.02163499779999256,0.0,-63033.71484375,0.2654861249975511,0.059073625001474284
Grilling_and_walking_at_the_same_time_clip1,grilling and walking at the same time,256,0.016831155866384506,0.0320809930562973,0.016831155866384506,1.0817906570537161e-08,-30309.83984375,0.020450005307793617,0.037766359746456146,0.020450005307793617,0.0,-84287.78125,0.26134862499998235,0.05581208299554419
Fist_bump_with_both_hands_and_walking_at_the_same_time_clip1,fist bump with both hands and walking at the same time,197,0.016853109002113342,0.03044630028307438,0.016853109002113342,2.887581840305131e-10,-25901.005859375,0.02130594663321972,0.03678916022181511,0.02130594663321972,0.0,-67149.9921875,0.14101499999992484,0.06598945800215006
Wearing_Glasses_while_walking_clip1,wearing glasses while walking,55,0.01687174290418625,0.0316234789788723,0.01687174290418625,5.362005062181652e-09,-7167.63818359375,0.021308954805135727,0.037330709397792816,0.021308954805135727,0.0,-23757.7890625,0.09580437499971595,0.06728458299767226
Grasping_Objects_during_walking_clip1,grasping objects during walking,142,0.016876215115189552,0.03255705162882805,0.016876215115189552,9.054576644018653e-09,-15344.798828125,0.021077141165733337,0.03886013105511665,0.021077141165733337,0.0,-55144.71484375,0.15521224999997685,0.060672499996144325
walking_while_Running_in_place_1_clip1,walking while running in place,256,0.016950402408838272,0.032149579375982285,0.016950402408838272,-9.447031601439448e-09,-28678.865234375,0.021704530343413353,0.039161235094070435,0.021704530343413353,0.0,-78200.578125,0.269307624999783,0.061350083007710055
sitting_while_Hop_on_one_foot_clip1,sitting while hop on one foot,82,0.017004026100039482,0.03149726986885071,0.017004026100039482,-2.456563841235493e-09,-11981.8486328125,0.02284635789692402,0.040390290319919586,0.02284635789692402,0.0,-34208.23828125,0.11904420799692161,0.05708716600202024
Rocket_Launch_during_walking_clip1,rocket launch during walking,256,0.017007902264595032,0.03258640319108963,0.017007902264595032,-4.328186697932779e-09,-10193.4619140625,0.02166661247611046,0.03972198814153671,0.02166661247611046,0.0,-70913.15625,0.2520742079998399,0.05544370799907483
walking_while_Wrist_wrap_clip1,walking while wrist wrap,210,0.017038734629750252,0.03230269253253937,0.017038734629750252,8.89036511075858e-10,-31524.078125,0.02135782688856125,0.03975683078169823,0.02135782688856125,0.0,-79794.6953125,0.2716687499996624,0.06721270798880141
walking_and_Raise_your_hand_to_speak_at_the_same_time_clip1,walking and raise your hand to speak at the same time,155,0.017075300216674805,0.032310809940099716,0.017075300216674805,3.141207779999711e-11,-19489.423828125,0.02229394018650055,0.04067455232143402,0.02229394018650055,0.0,-51440.6796875,0.21552012499887496,0.060217332997126505
Kicking_a_football_to_shoot_and_standing_at_the_same_time_clip1,kicking a football to shoot and standing at the same time,211,0.017126914113759995,0.03289153054356575,0.017126915976405144,-6.396230656235957e-09,-24777.869140625,0.022016923874616623,0.03945740684866905,0.022016923874616623,0.0,-72195.5078125,0.18783645899998191,0.0574703329912154
